id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path,x_overlap,y_overlap,category,encoded_category,x,y
19071849,leopard-print straight skirt ,"leopard-print straight skirt from Balmain featuring coffee brown, beige, all-over leopard print, high waist, rear zip fastening and mid-length.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/19/07/18/49/19071849_41611208_54.jpg,Balmain,AW23,"Polyester, Synthetic->Acetate, Silk","Brown, WAA",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19071849.jpg,4.450774,6.5282335,Skirts,4,34.83526812,46.82952021
19906863,pleated wool-blend miniskirt,"pleated wool-blend miniskirt from LVIR featuring coffee brown, wool blend, pleat detailing, high-waisted, side buckle fastening, rear slit, thigh-length and straight hem.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/19/90/68/63/19906863_51081047_54.jpg,LVIR,AW23,"Polyurethane, Wool, Polyester, Viscose, Polyester","Brown, BROWN - BROWN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19906863.jpg,2.986403,3.089877,Skirts,4,19.83526812,22.82952021
19906636,Volley tennis skort,"Volley tennis skort from P.E NATION featuring lavender purple, recycled polyester blend, stretch-design, pleated skirt, logo waistband, elasticated waistband, two side inset pockets and inner shorts. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Activewear, Clothing, Performance Shorts, Skirts, Compression Shorts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/19/90/66/36/19906636_50150840_54.jpg,P.E Nation,AW23,"Elastane, Recycled Polyester","Purple, LAVENDER LUSTRE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19906636.jpg,3.0909836,3.2349737,Skirts,4,21.83526812,25.82952021
20287588,button-detail pleated skirt,"button-detail pleated skirt from Gucci featuring white, cotton, decorative button detailing, high-waisted, fitted waistline, rear zip fastening, pleat detailing, two side slash pockets, flared, straight hem and ankle-length.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/20/28/75/88/20287588_50258372_54.jpg,Gucci,AW23,Cotton,"White, 9000 BIANCO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20287588.jpg,3.3787904,3.8187509,Skirts,4,23.83526812,28.82952021
20469198,Wile sequinned midi skirt,"Wile sequinned midi skirt from 16ARLINGTON featuring chocolate brown, sequin design, high-waisted, A-line, straight hem and knee-length. This piece features very delicate detailing. Handle with extreme care to avoid damage such as broken feathers or loss of sequins..","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/46/91/98/20469198_50585136_54.jpg,16Arlington,AW23,"Polyester, Nylon, Spandex/Elastane","Brown, BITTER CHOCOLATE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20469198.jpg,4.467014,3.4666963,Skirts,4,30.83526812,26.82952021
20199467,Hazel floral-print linen midi skirt,"Hazel floral-print linen midi skirt from Reformation featuring jet black, camel brown, linen/flax, all-over floral print, twist detailing, concealed rear zip fastening, straight hem and knee-length. This item contains at least 50% materials which are certified or widely recognised as having a lower environmental impact through production and/or manufacturing processes that reduce water consumption and the use of harmful chemicals, or re-use by-products of the production process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/20/19/94/67/20199467_50481051_54.jpg,Reformation,AW23,Linen/Flax,"Black, Brown, NIGHT GARDEN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20199467.jpg,5.512026,5.096625,Skirts,4,39.83526812,37.82952021
20045191,Majolica-print cotton maxi skirt,"Majolica-print cotton maxi skirt from DOLCE & GABBANA featuring off-white, dark red, fuchsia pink, cotton, flared, Majolica print, high waist, concealed rear zip fastening and maxi.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/04/51/91/20045191_45266435_54.jpg,Dolce & Gabbana,AW23,Cotton,"Red, White, HE3TN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20045191.jpg,5.8344636,5.424177,Skirts,4,43.83526812,40.82952021
20149629,wool tweed mini skirt,"wool tweed mini skirt from STELLA MCCARTNEY featuring brown, wool, tweed, front button fastening, two side inset pockets, belt loops, A-line, straight hem and thigh-length. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's a start'). This item comes from a brand rated four out of five ('Good') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/14/96/29/20149629_50359411_54.jpg,Stella McCartney,AW23,Wool,"Brown, 2742",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20149629.jpg,3.1834426,3.5998583,Skirts,4,22.83526812,28.82952021
20170555,distressed denim miniskirt,"distressed denim miniskirt from Good American featuring blue, cotton blend, denim, distressed finish, high waist, front button and zip fastening, classic five pockets and front slit.","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/17/05/55/20170555_50158608_54.jpg,Good American,AW23,"Cotton, Natural (Veg)->Recycled Cotton","Blue, INDIGO496",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20170555.jpg,2.1051397,3.999734,Skirts,4,18.83526812,29.82952021
20101586,Freya bead-embellished miniskirt,"Freya bead-embellished miniskirt from Aje featuring ivory white, cotton, faux-pearl embellishment, concealed rear hook and zip fastening, A-line, thigh-length and geometric pattern.","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/10/15/86/20101586_50427571_54.jpg,Aje,AW23,"Polyamide, Cotton","White, IVORY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20101586.jpg,3.3208227,3.3632116,Skirts,4,23.83526812,26.82952021
20265682,elasticated-waistband ribbed midi skirt,"elasticated-waistband ribbed midi skirt from DIESEL featuring light blue, stretch-cotton, ribbed knit, elasticated waistband, mid-length and straight hem.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/20/26/56/82/20265682_50445605_54.jpg,Diesel,AW23,"Cotton, Polyamide, Elastane","Blue, 81E",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20265682.jpg,3.9129436,3.210727,Skirts,4,27.83526812,24.82952021
21030211,De-Lori-Fsd striped cotton miniskirt,"De-Lori-Fsd striped cotton miniskirt from DIESEL featuring indigo blue, cotton, denim, low-rise, multi-way stripe pattern, embossed logo to the front, front touch-strap fastening, asymmetric hem and thigh-length.","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/21/03/02/11/21030211_51083922_54.jpg,Diesel,AW23,Cotton,"Blue, 01 BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/21030211.jpg,3.5881371,3.196782,Skirts,4,25.83526812,22.82952021
17966525,Barocco pleated skirt ,"Barocco pleated skirt from VERSACE featuring fully pleated, signature Barocco print, high-waisted, mid-length and black/gold/yellow.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/17/96/65/25/17966525_40729195_54.jpg,Versace,AW23,Polyester,"Yellow, Black, 5B000 BLACK GOLD",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/17966525.jpg,5.6660776,5.207205,Skirts,4,41.83526812,37.82952021
20139973,Argy Fresca-print miniskirt,"Argy Fresca-print miniskirt from Charo Ruiz Ibiza featuring black/multicolour, cotton blend, all-over floral print, shirred effect, lace trim, high waist, tiered skirt, ruffled detailing and thigh-length.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/13/99/73/20139973_50444222_54.jpg,Charo Ruiz Ibiza,AW23,"Spandex/Elastane, Cotton","Black, BLACK FRESCA",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20139973.jpg,5.4762025,5.1483483,Skirts,4,39.83526812,38.82952021
19548659,Winona wraparound skirt,"Winona wraparound skirt from POSTER GIRL featuring silver-tone, stretch-design, crystal embellishment, chain-link detailing, wraparound style, thigh-length, high waist and asymmetric hem.","Women, Clothing, Skirts, Asymmetric & Draped Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/19/54/86/59/19548659_50105765_54.jpg,POSTER GIRL,AW23,Elastane,"Blue, SALT LAKE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19548659.jpg,4.4500937,3.5529013,Skirts,4,30.83526812,27.82952021
20127214,bouclé maxi skirt,"bouclé maxi skirt from ALESSANDRA RICH featuring black, virgin wool blend, tweed, gold-tone buttons, enamel buttons, flared, maxi and flared hem.","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/12/72/14/20127214_51193654_54.jpg,Alessandra Rich,AW23,"Virgin Wool, Polyamide","Black, 0900 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20127214.jpg,4.1369224,2.8044016,Skirts,4,32.83526812,18.82952021
19682532,Coastline draped asymmetric midi skirt,"Coastline draped asymmetric midi skirt from Louisa Ballou featuring black/multicolour, stretch-jersey, all-over graphic print, draped detailing, ring hardware detailing, elasticated waistband, mid-length and asymmetric hem.","Women, Clothing, Skirts, Asymmetric & Draped Skirts",Woman,https://cdn-images.farfetch-contents.com/19/68/25/32/19682532_51029806_54.jpg,Louisa Ballou,AW23,"Elastane, Viscose","Grey, 1007 RED SILVER FLOWER GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19682532.jpg,5.2530227,4.5509067,Skirts,4,37.83526812,33.82952021
20358243,wrapped cotton mini skirt,"wrapped cotton mini skirt from FRAME featuring jet black, cotton, wrap design, bow detailing, asymmetric hem and thigh-length.","Women, Clothing, Skirts, Asymmetric & Draped Skirts",Woman,https://cdn-images.farfetch-contents.com/20/35/82/43/20358243_50355111_54.jpg,FRAME,SS23,Cotton,"Black, NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20358243.jpg,3.388417,2.8838952,Skirts,4,24.83526812,18.82952021
19616092,asymmetric gathered maxi skirt,"asymmetric gathered maxi skirt from Lanvin featuring brown, charmeuse, gathered detailing, high-waisted and asymmetric hem.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/19/61/60/92/19616092_50710734_54.jpg,Lanvin,AW23,Polyester,"Brown, 652 - COCOA",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19616092.jpg,4.26352,3.0151186,Skirts,4,33.83526812,21.82952021
19332979,layered raw-hem miniskirt,"layered raw-hem miniskirt from HommeGirls featuring light grey, cotton, layered details, logo patch to the rear, low-rise, belt loops, front button and zip fastening, two side slit pockets, two rear welt pockets and raw-cut hem.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/19/33/29/79/19332979_44829422_54.jpg,HommeGirls,AW23,Cotton,"Grey, White, GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19332979.jpg,2.7388928,3.687517,Skirts,4,18.83526812,27.82952021
20793627,tie-fastening waist midi skirt,"tie-fastening waist midi skirt from ROTATE featuring wraparound style, tied waist, mid-length, mint green and all-over graphic print. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/79/36/27/20793627_50719822_54.jpg,ROTATE,AW23,"Spandex/Elastane, Recycled Polyester, Recycled Polyester, Spandex/Elastane","Green, Blue, KATYDID COMB 16 6030",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20793627.jpg,5.4054875,4.9082437,Skirts,4,39.83526812,36.82952021
20047010,Luminosity floral-print silk skirt,"Luminosity floral-print silk skirt from ZIMMERMANN featuring beige, multicolour, silk, organza, all-over floral print, bias cut, high waist, elasticated waistband, floor-length and straight hem.","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/04/70/10/20047010_51221787_54.jpg,ZIMMERMANN,AW23,"Silk, Silk","Neutrals, ROGAP - Rosy Garden Floral BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20047010.jpg,5.8259974,5.222818,Skirts,4,43.83526812,37.82952021
19376400,The Cargo midi skirt,"The Cargo midi skirt from Marc Jacobs featuring beige, satin finish, concealed front fastening, belt loops, two side cargo pockets, two side welt pockets, two rear flap pockets, drawstring hem and mid-length.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/19/37/64/00/19376400_43219752_54.jpg,Marc Jacobs,AW23,"Nylon, Polyester","Neutrals, 260 BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19376400.jpg,0.65839124,4.828104,Skirts,4,9.83526812,35.82952021
19299112,plaid check-pattern skirt,"plaid check-pattern skirt from MIAOU featuring yellow, light blue, multicolour, recycled polyester, stretch-design, plaid check pattern and curved waistband. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/19/29/91/12/19299112_44942719_54.jpg,Miaou,AW23,"Recycled Polyester, Synthetic->Lycra","Yellow, DION PLAID",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19299112.jpg,3.067265,3.545697,Skirts,4,20.83526812,27.82952021
20111947,button-detail pleated miniskirt,"button-detail pleated miniskirt from Balmain featuring black, wool, decorative button detailing, pleat detailing, fitted waistline, rear zip fastening and straight hem.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/11/19/47/20111947_45320659_54.jpg,Balmain,AW23,Wool,"Black, 6UC",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20111947.jpg,3.155012,3.3568785,Skirts,4,22.83526812,26.82952021
19615221,ruffled flared miniskirt ,"ruffled flared miniskirt from Lanvin featuring jade green, high waist, fully ruffled, flared design, concealed rear zip fastening and thigh-length.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/19/61/52/21/19615221_50410925_54.jpg,Lanvin,AW23,Polyester,"Green, 461 - JADE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19615221.jpg,3.6919415,3.09985,Skirts,4,26.83526812,22.82952021
20907484,monogram low-rise pleated miniskirt,"monogram low-rise pleated miniskirt from MISBHV featuring bubblegum pink, cotton blend, monogram pattern, low-rise, belt loops, front button fastening, pleated edge, thigh-length and straight hem.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/20/90/74/84/20907484_50920516_54.jpg,MISBHV,AW23,"Polyester, Cotton","Pink, BUBBLEGUM",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20907484.jpg,2.8928056,3.482692,Skirts,4,18.83526812,25.82952021
20170544,high-waisted maxi skirt,"high-waisted maxi skirt from Monot featuring static white, pencil silhouette, high-waisted, faux pocket detail, concealed rear zip fastening, rear slit and long length.","Women, Clothing, Skirts, Full Skirts",Woman,https://cdn-images.farfetch-contents.com/20/17/05/44/20170544_50701660_54.jpg,Mônot,AW23,Polyester,"White, 0100 WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20170544.jpg,3.9961925,3.621492,Skirts,4,28.83526812,26.82952021
18341148,floral-lace midi skirt ,"floral-lace midi skirt from Alexander McQueen featuring light yellow, silk, floral-lace detailing, high waist and straight hem.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/18/34/11/48/18341148_42657633_54.jpg,Alexander McQueen,SS23,"Viscose, Cotton, Polyamide, Silk","Yellow, 7032 - ACID YELLOW",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/18341148.jpg,5.39754,4.852482,Skirts,4,39.83526812,35.82952021
20141660,floral-print cotton maxi skirt,"floral-print cotton maxi skirt from Charo Ruiz Ibiza featuring black/multicolour, cotton, all-over floral print, all-over logo print, side zip fastening, maxi and straight hem.","Women, Clothing, Skirts, Full Skirts",Woman,https://cdn-images.farfetch-contents.com/20/14/16/60/20141660_50445178_54.jpg,Charo Ruiz Ibiza,AW23,Cotton,"Black, BLACK FRESCA",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20141660.jpg,5.650337,5.1585846,Skirts,4,40.83526812,38.82952021
20127212,logo-patch ribbed-knit skirt ,"logo-patch ribbed-knit skirt from ALESSANDRA RICH featuring pastel blue, ribbed knit, logo patch to the side and elasticated drawstring waistband.","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/12/72/12/20127212_51226731_54.jpg,Alessandra Rich,AW23,"Viscose, Wool, Polyamide, Cashmere","Blue, 5016 - LIGHT BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20127212.jpg,3.924669,3.5598004,Skirts,4,27.83526812,25.82952021
20065922,x Dua Lipa knotted midi skirt,"x Dua Lipa knotted midi skirt from Versace featuring black, soft jersey, knot detailing, cut-out detailing, gathered detailing, concealed rear zip fastening, below-knee length and straight hem.","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/06/59/22/20065922_50736710_54.jpg,Versace,AW23,"Viscose, Viscose","Black, 1B000 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20065922.jpg,4.1340485,2.8782988,Skirts,4,30.83526812,19.82952021
18040874,vegan-leather wrap skirt,"Black vegan leather vegan-leather wrap skirt from NANUSHKA featuring wrap design, gathered detailing, side tie fastening and mid-length. POSITIVELY CONSCIOUS: We've partnered with Good On You — an ethical agency that rates how sustainably brands perform across various people, planet and animal welfare criteria. This product comes from a Conscious brand that performs well in relation to their impact on the planet, for example ensures the use of materials that limit the amount of chemicals, water and wastewater involved in production processes..","Women, Clothing, Skirts, Asymmetric & Draped Skirts",Woman,https://cdn-images.farfetch-contents.com/18/04/08/74/18040874_38811855_54.jpg,Nanushka,SS23,"Polyester, Polyester, Polyurethane","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/18040874.jpg,3.654529,2.8181007,Skirts,4,26.83526812,18.82952021
19826339,Sibilla lace-trimmed floral-print crepe de chine midi skirt,"Sibilla lace-trimmed floral-print crepe de chine midi skirt from Rixo featuring coral pink, multicolour, stretch-design, lace trim, concealed side zip fastening, side slit and mid-calf length.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/19/82/63/39/19826339_45269065_54.jpg,Rixo,AW23,"Polyamide, Viscose, Spandex/Elastane","Pink, ORANGE, Fontainhas Floral Coral - Fontainhas Floral Coral",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19826339.jpg,5.685373,5.043293,Skirts,4,42.83526812,36.82952021
19907755,Remmy tuck-detailed maxi skirt,"Remmy tuck-detailed maxi skirt from Paris Georgia featuring beige, mid-rise, side slits, ankle-length and tuck detailing. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's A Start'). This item comes from a brand rated three out of five ('It's A Start') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Skirts, Full Skirts",Woman,https://cdn-images.farfetch-contents.com/19/90/77/55/19907755_50561724_54.jpg,Paris Georgia,AW23,Other->Fabric,"Neutrals, FAWN BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19907755.jpg,4.5175514,3.347402,Skirts,4,30.83526812,24.82952021
20964831,Vinyle Reedition logo-appliqué skirt,"Vinyle Reedition logo-appliqué skirt from Courrèges featuring rose pink, crinkled finish, appliqué logo, A-line, front press-stud and zip fastening, straight hem, thigh-length and full lining.","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/96/48/31/20964831_51033699_54.jpg,Courrèges,AW23,"Cotton, Elastane, Cupro, Polyurethane","Pink, 5000 ROSE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20964831.jpg,2.8946555,3.3159864,Skirts,4,19.83526812,25.82952021
20238991,Tiered Pleats tennis skirt,"Tiered Pleats tennis skirt from lululemon featuring white, recycled polyester blend, stretch-design, high waist, fully pleated, tiered skirt, inner shorts, slip pockets to the sides and thigh-length. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process..","Women, Clothing, Skirts, Fitted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/23/89/91/20238991_51195457_54.jpg,lululemon,AW23,"Recycled Polyester, Elastane","White, 012826 - WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20238991.jpg,3.238397,3.2081437,Skirts,4,22.83526812,23.82952021
20378159,striped cotton wrap skirt,"striped cotton wrap skirt from Gucci featuring cream white, red, navy blue, cotton, wrap design, stripe detailing, gold-tone buttons, A-line, straight hem and thigh-length.","Women, Clothing, Skirts, A-Line Skirts",Woman,https://cdn-images.farfetch-contents.com/20/37/81/59/20378159_50554664_54.jpg,Gucci,AW23,Cotton,"Neutrals, 9783 Toni Neutri",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20378159.jpg,2.9872456,3.563043,Skirts,4,20.83526812,28.82952021
19549065,Winona crystal-embellished skirt,"Winona crystal-embellished skirt from POSTER GIRL featuring silver-tone, crystal embellishment, wraparound style, hook and eye fastening, thigh-length and asymmetric hem.","Women, Clothing, Skirts, Asymmetric & Draped Skirts",Woman,https://cdn-images.farfetch-contents.com/19/54/90/65/19549065_50103123_54.jpg,POSTER GIRL,AW23,"Other->Aluminium, Elastane, Polyester","Silver, CRYSTAL - PAPARAZZI",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19549065.jpg,4.4534507,3.5670452,Skirts,4,30.83526812,28.82952021
19906365,pleated A-line skirt,"pleated A-line skirt from Patou featuring black, virgin wool blend, high waist, inverted pleat, A-line and thigh-length.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/19/90/63/65/19906365_51157572_54.jpg,Patou,AW23,"Virgin Wool, Nylon","Black, BLACK 999B",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19906365.jpg,3.1275814,3.0365942,Skirts,4,21.83526812,20.82952021
20543076,paisley-print pleated silk midi skirt,"paisley-print pleated silk midi skirt from ETRO featuring multicolour, silk, paisley print, high-waisted, fully pleated and calf-length.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/20/54/30/76/20543076_50544225_54.jpg,ETRO,AW23,"Polyester, Silk","Neutrals, 800 MULTICOLOR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20543076.jpg,5.75033,5.2188067,Skirts,4,41.83526812,38.82952021
19906730,Fera pleated wool maxi skirt,"Fera pleated wool maxi skirt from Aya Muse featuring black, wool, pleat detailing, cut-out detailing, belt loops, concealed front zip fastening, rear welt pocket, ankle-length and straight hem.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/19/90/67/30/19906730_50812083_54.jpg,Aya Muse,AW23,Wool,"Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19906730.jpg,3.997636,2.9423792,Skirts,4,28.83526812,21.82952021
19469521,The Charlene denim skirt,"The Charlene denim skirt from KHAITE featuring light blue, cotton, low-rise, front button and zip fastening, belt loops, two side slit pockets, front slit, two rear patch pockets, A-line and mid-length.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/19/46/95/21/19469521_50208690_54.jpg,KHAITE,AW23,Cotton,"Blue, BRYCE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19469521.jpg,2.006076,4.0334225,Skirts,4,18.83526812,31.82952021
19694986,cotton-silk tailored skirt,"cotton-silk tailored skirt from St. Agni featuring ecru, cotton-silk blend, low-rise, concealed front zip fastening, two side inset pockets, two rear welt pockets, side slits, cotton lining and straight hem.","Women, Clothing, Skirts, Straight Skirts",Woman,https://cdn-images.farfetch-contents.com/19/69/49/86/19694986_50252926_54.jpg,St. Agni,AW23,"Cotton, Silk, Cotton","Neutrals, PEARL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/19694986.jpg,3.6105056,3.709557,Skirts,4,25.83526812,27.82952021
20112841,tweed pleated mini skirt,"tweed pleated mini skirt from Balmain featuring black, gold-tone, tweed, high waist, belt loops, front button fastening, embossed gold-tone buttons, two side pouch pockets, rear zip fastening, pleated skirt and thigh-length.","Women, Clothing, Skirts, Pleated Skirts",Woman,https://cdn-images.farfetch-contents.com/20/11/28/41/20112841_45227440_54.jpg,Balmain,AW23,"Polyamide, Viscose, Polyester, Cotton, Viscose, Cotton",EAD,/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20112841.jpg,3.2638197,3.588459,Skirts,4,22.83526812,27.82952021
20043967,logo-plaque midi denim skirt,"logo-plaque midi denim skirt from DOLCE & GABBANA featuring blue, stretch-cotton, denim, logo-engraved silver-tone hardware, side slits, belt loops, concealed fly and button fastening, classic five pockets and straight hem.","Women, Clothing, Skirts, High-Waisted Skirts",Woman,https://cdn-images.farfetch-contents.com/20/04/39/67/20043967_50627427_54.jpg,Dolce & Gabbana,AW23,"Cotton, Elastane","Blue, S9000 - COMBINED COLOUR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/skirts_images/20043967.jpg,2.006644,4.0451345,Skirts,4,19.83526812,31.82952021
